yyh_imei_app.imei_match,yyh_imei_app.idfa_imei
359596061754010,3.59596E+14
359942070159041,3.59942E+14
359950062454742,3.5995E+14
860273033120389,8.60273E+14
860838039546041,8.60838E+14
860871039182798,8.60871E+14
860903033102512,8.60903E+14
861015034134391,8.61015E+14
861054035576359,8.61054E+14
861064030780435,8.61064E+14
861079031994215,8.61079E+14
861079036166017,8.61079E+14
861079037201755,8.61079E+14
861206039374286,8.61206E+14
861259032260119,8.61259E+14
861379033731965,8.61379E+14
861464038169351,8.61464E+14
861603032344847,8.61603E+14
861603036635521,8.61603E+14
861744033145898,8.61744E+14
862023030802627,8.62023E+14
862224033981047,8.62224E+14
862458032085398,8.62458E+14
862467039288251,8.62467E+14
862468036010953,8.62468E+14
862526034681859,8.62526E+14
862591038405622,8.62591E+14
862609037449191,8.62609E+14
862660033750579,8.6266E+14
862720030496350,8.6272E+14
862783035588035,8.62783E+14
862813033696736,8.62813E+14
862828030935812,8.62828E+14
862828032906498,8.62828E+14
862855032049649,8.62855E+14
862886033483057,8.62886E+14
862886037609699,8.62886E+14
862962039208655,8.62962E+14
862963030673525,8.62963E+14
863707039870874,8.63707E+14
864071030861872,8.64071E+14
866146036062283,NULL
866215032761659,NULL
869927024129318,8.69927E+14
A0000060A6BBCD,A0000060A6BBCD
A1000050C58750,NULL
A10000524C1202,A10000524C1202
352097091740050,3.52097E+14
352709083943175,3.52709E+14
353771075342690,3.53771E+14
357404070978765,3.57404E+14
358522089309950,3.58522E+14
359648070098861,3.59648E+14
860947033700171,8.60947E+14
861079037858190,8.61079E+14
861141037438967,8.61141E+14
861309035123036,8.61309E+14
861374036977467,8.61374E+14
861379031562164,8.61379E+14
861543037792931,8.61543E+14
861743038236272,8.61743E+14
861759039121172,8.61759E+14
861761031764918,8.61761E+14
861837030639390,8.61837E+14
861837032365325,8.61837E+14
861874037375694,8.61874E+14
861913031270087,8.61913E+14
862177034685449,8.62177E+14
862217037695738,8.62217E+14
862238036185877,8.62238E+14
862458034331816,8.62458E+14
862467033420074,8.62467E+14
862468031120690,8.62468E+14
862490035200856,8.6249E+14
862526037240919,8.62526E+14
862531034849852,8.62531E+14
862660039100779,8.6266E+14
862719034363095,8.62719E+14
862732039970954,8.62732E+14
862784032988517,8.62784E+14
862812035854491,8.62812E+14
862813032766316,8.62813E+14
862813033518716,8.62813E+14
862828034410853,8.62828E+14
862829030330756,8.62829E+14
862855031423555,8.62855E+14
862941038011450,8.62941E+14
863739031182263,8.63739E+14
867707023533542,8.67707E+14
868062047136511,NULL
A000006015E74E,NULL
352324079224299,3.52324E+14
353460080417024,3.5346E+14
353460083408210,3.5346E+14
354730086212291,3.5473E+14
354765080541287,3.54765E+14
358211071500871,3.58211E+14
860485036411454,8.60485E+14
861003039290608,8.61003E+14
861316038660542,8.61316E+14
861337031330081,8.61337E+14
861353038873635,8.61353E+14
861379030643049,8.61379E+14
861530034048995,8.6153E+14
861742031670479,8.61742E+14
861744032103815,8.61744E+14
861744036461292,8.61744E+14
861744038602398,8.61744E+14
861757033891584,8.61757E+14
861874036827117,8.61874E+14
862021037749754,8.62021E+14
862209037830050,8.62209E+14
862231030012270,8.62231E+14
862258039658571,8.62258E+14
862263036294099,8.62263E+14
862458037131254,8.62458E+14
862479035485161,8.62479E+14
862503034815530,8.62503E+14
862526034177338,8.62526E+14
862526034711938,8.62526E+14
862526036826056,8.62526E+14
862526037964575,8.62526E+14
862531036259555,8.62531E+14
862548030498666,8.62548E+14
862552030992413,8.62552E+14
862585035968673,NULL
862604038575755,8.62604E+14
862630034274929,8.6263E+14
862732038958950,8.62732E+14
862732039626812,8.62732E+14
862783036861191,8.62783E+14
862813034243496,8.62813E+14
862828039932216,8.62828E+14
862911037969792,8.62911E+14
862949030184159,8.62949E+14
862949031190098,8.62949E+14
862949035547319,8.62949E+14
865168022843501,8.65168E+14
867392037774141,NULL
869895026359623,8.69895E+14
354765083550533,3.54765E+14
354765084329556,3.54765E+14
354765085120376,3.54765E+14
354765085476372,3.54765E+14
355457082955017,3.55457E+14
860266036216899,8.60266E+14
860750031548612,NULL
861404037765072,8.61404E+14
861414037176444,8.61414E+14
861504031569576,8.61504E+14
861599033218917,8.61599E+14
861600038490236,8.616E+14
861602032887870,8.61602E+14
861617033662007,8.61617E+14
861730030938336,8.6173E+14
861790036196651,8.6179E+14
861837039310191,8.61837E+14
861874035412713,8.61874E+14
861916032986890,8.61916E+14
862017031865810,8.62017E+14
862021030894052,8.62021E+14
862021034394752,8.62021E+14
862096037491797,8.62096E+14
862096038096173,8.62096E+14
862096038829854,8.62096E+14
862097034499999,8.62097E+14
862183031158794,8.62183E+14
862187038820306,8.62187E+14
862265035600739,8.62265E+14
862268036401446,8.62268E+14
862341035148506,8.62341E+14
862393034173647,8.62393E+14
862471037372679,8.62471E+14
862603030168593,8.62603E+14
862603030475592,8.62603E+14
862609038769639,8.62609E+14
862630039747887,8.6263E+14
862634037259911,8.62634E+14
862636030299174,8.62636E+14
862659036407112,8.62659E+14
862698031811472,8.62698E+14
862829030410335,8.62829E+14
862853032777905,8.62853E+14
862858035680568,8.62858E+14
862911036812670,8.62911E+14
862949037951337,8.62949E+14
862950037877712,8.6295E+14
863092036786112,8.63092E+14
869707037658994,8.69707E+14
A0000060A42AED,NULL
352709082669961,3.52709E+14
352875082145946,3.52875E+14
353765072796171,3.53765E+14
353988080419210,3.53988E+14
354732084143445,3.54732E+14
355009076434317,3.55009E+14
357008081547087,3.57008E+14
357612080521850,3.57612E+14
358695075747753,3.58695E+14
358811072397720,3.58811E+14
359338052266575,3.59338E+14
359583077636274,3.59583E+14
359596067006654,3.59596E+14
359648087670462,3.59648E+14
860265038234934,8.60265E+14
860718034536132,8.60718E+14
860749038325495,8.60749E+14
860793030959158,8.60793E+14
860797035315225,8.60797E+14
861079030862355,8.61079E+14
861262033840095,8.61262E+14
861262036819591,8.61262E+14
861309030296019,8.61309E+14
861463033739374,8.61463E+14
861463037331954,8.61463E+14
861483032211381,8.61483E+14
861495030413256,8.61495E+14
861504031072613,8.61504E+14
861504034978774,8.61504E+14
861519032715531,8.61519E+14
861599031329674,8.61599E+14
861599037382297,8.61599E+14
861742039223859,8.61742E+14
861759030147705,8.61759E+14
861795031495032,8.61795E+14
861839037589321,8.61839E+14
861916038839713,8.61916E+14
861916039619239,8.61916E+14
861958038457054,8.61958E+14
862017036110576,8.62017E+14
862022031927537,8.62022E+14
862022035127258,8.62022E+14
862033037077706,8.62033E+14
862124039060327,8.62124E+14
862157039173872,8.62157E+14
862179032571837,8.62179E+14
862183033250813,8.62183E+14
862217038795032,8.62217E+14
862363031818783,8.62363E+14
862471036456119,8.62471E+14
862603036322079,8.62603E+14
862603037306733,8.62603E+14
862603039422819,8.62603E+14
862630039317186,8.6263E+14
862636036807699,8.62636E+14
862636037367453,8.62636E+14
862636038705735,8.62636E+14
862668034887274,8.62668E+14
862734032745615,8.62734E+14
862734039749719,8.62734E+14
862746037196529,8.62746E+14
862784037801111,8.62784E+14
862950036344995,8.6295E+14
351673070295240,3.51673E+14
352562072209557,3.52562E+14
352575073081817,3.52575E+14
352709080290711,3.52709E+14
352709081620155,3.52709E+14
352709081925760,3.52709E+14
352709083216549,3.52709E+14
353114001087230,3.53114E+14
353114085071589,3.53114E+14
356725072358601,3.56725E+14
358695071817493,3.58695E+14
358811078896048,3.58811E+14
359596060482720,3.59596E+14
359712060736128,3.59712E+14
359942074071432,3.59942E+14
860709038672536,8.60709E+14
860916030468355,8.60916E+14
861079037351998,8.61079E+14
861443033478355,8.61443E+14
861463031424037,8.61463E+14
861463038494413,8.61463E+14
861464030993410,8.61464E+14
861464033677135,8.61464E+14
861464036841076,8.61464E+14
861519034203114,8.61519E+14
861688030057053,8.61688E+14
861742032283116,8.61742E+14
861836038186495,8.61836E+14
862017030409396,8.62017E+14
862022034310319,8.62022E+14
862022035323774,8.62022E+14
862033033450386,8.62033E+14
862183033813990,8.62183E+14
862217038428238,8.62217E+14
862224035766586,8.62224E+14
862445036253312,8.62445E+14
862467033136795,8.62467E+14
862467037398250,8.62467E+14
862467037454897,8.62467E+14
862467039636475,8.62467E+14
862471035041391,8.62471E+14
862689030344920,8.62689E+14
862720036088565,8.6272E+14
862787032506312,8.62787E+14
862828030091319,8.62828E+14
862828036789973,8.62828E+14
352338080819087,3.52338E+14
352709081308595,3.52709E+14
353114081787139,3.53114E+14
353460085925476,3.5346E+14
354734080481134,3.54734E+14
358518080692840,3.58518E+14
359274072403759,3.59274E+14
359583079351401,3.59583E+14
860046034257255,8.60046E+14
860077031722413,8.60077E+14
860778032249195,8.60778E+14
860778032932691,8.60778E+14
860799039871583,8.60799E+14
860887036515079,8.60887E+14
860904037059013,8.60904E+14
860916030460444,8.60916E+14
861054038679754,8.61054E+14
861065031649800,8.61065E+14
861065032157571,8.61065E+14
861079038070134,8.61079E+14
861124036193502,8.61124E+14
861247035723241,8.61247E+14
861297034026799,NULL
861305032951387,8.61305E+14
861331033006575,8.61331E+14
861337031315389,8.61337E+14
861401030000150,8.61401E+14
861413031565602,8.61413E+14
861543039693772,8.61543E+14
861600036479959,8.616E+14
861602038758430,8.61602E+14
861672030058410,8.61672E+14
861695033965828,8.61695E+14
861723030787126,8.61723E+14
861742034437330,8.61742E+14
861749037918059,8.61749E+14
862023036608791,8.62023E+14
862263030857917,8.62263E+14
862458030539990,8.62458E+14
862458032232859,8.62458E+14
862467031349093,8.62467E+14
862468037445299,8.62468E+14
862531032679939,8.62531E+14
862720039296793,8.6272E+14
862783037965199,8.62783E+14
862812034969670,8.62812E+14
862812038477399,8.62812E+14
862812039151993,8.62812E+14
862813035372658,8.62813E+14
862828032415219,8.62828E+14
862828032759137,8.62828E+14
862886039900716,8.62886E+14
862918037133022,8.62918E+14
866875032937649,8.66875E+14
A000006015F097,A000006015F097
A00000603E9704,A00000603E9704
353114082111255,3.53114E+14
353460081703570,3.5346E+14
35964808012235,3.59648E+13
860268039468824,8.60268E+14
860442039118156,8.60442E+14
860635032747463,8.60635E+14
860749037656379,8.60749E+14
860752036302961,8.60752E+14
860778032484230,8.60778E+14
861012035996134,8.61012E+14
861064031469194,8.61064E+14
861240030652119,8.6124E+14
861259037712890,8.61259E+14
861309038103613,8.61309E+14
861331032099241,8.61331E+14
861337031433992,8.61337E+14
861353030661574,8.61353E+14
861353031283816,8.61353E+14
861353037385615,8.61353E+14
861504033595975,8.61504E+14
861600031998151,8.616E+14
861600037879496,8.616E+14
861608035601341,8.61608E+14
861615039853513,8.61615E+14
861730032627838,8.6173E+14
861744038264975,8.61744E+14
861744038498516,8.61744E+14
861863031950396,8.61863E+14
861873038911937,8.61873E+14
862217031069658,8.62217E+14
862381035518233,8.62381E+14
862393032882785,8.62393E+14
862458039358517,8.62458E+14
862490033369687,8.6249E+14
862505031144889,NULL
862684049015629,8.62684E+14
862785039090405,NULL
862812032183134,8.62812E+14
862812037231177,8.62812E+14
862812038814476,8.62812E+14
862949031777597,8.62949E+14
A10000401E0996,NULL
A1000052B0A136,NULL
351886081180033,3.51886E+14
352107062439788,3.52107E+14
352571072061462,3.52571E+14
353925060858827,3.53925E+14
354332072556664,3.54332E+14
354732083333948,3.54732E+14
354763081098290,3.54763E+14
356145083582638,3.56145E+14
358314071175262,3.58314E+14
860749037920718,8.60749E+14
860776031451689,8.60776E+14
861054037444838,8.61054E+14
861106032184825,8.61106E+14
861278030276687,8.61278E+14
861483035125711,8.61483E+14
861543039432890,8.61543E+14
861599030199656,8.61599E+14
861600035352736,8.616E+14
861600036709298,8.616E+14
861600036803950,8.616E+14
861617031940199,8.61617E+14
861617033798165,8.61617E+14
861617036526019,8.61617E+14
861730031476054,8.6173E+14
861730033612177,8.6173E+14
861744036602192,8.61744E+14
861874038722852,8.61874E+14
861916030151059,8.61916E+14
861916032955655,8.61916E+14
862017036899756,8.62017E+14
862058030057371,8.62058E+14
862183030928858,8.62183E+14
862217031741355,8.62217E+14
862458038260094,8.62458E+14
862468038249393,8.62468E+14
862490036037331,8.6249E+14
862548038496068,8.62548E+14
862607034442490,8.62607E+14
862607037335410,8.62607E+14
862659033202292,8.62659E+14
862759030918872,8.62759E+14
862759039036478,8.62759E+14
862784034249017,8.62784E+14
862813036030636,8.62813E+14
862814033357915,8.62814E+14
862819035645530,8.62819E+14
862917033117971,8.62917E+14
868980029569823,8.6898E+14
A100004E587406,NULL
352492080013496,3.52492E+14
354332071575061,3.54332E+14
354734082765815,3.54734E+14
354765082052713,3.54765E+14
355457080124558,3.55457E+14
358314071112299,3.58314E+14
358584055752779,3.58584E+14
359583078786458,3.59583E+14
359942072830367,3.59942E+14
359942074775651,3.59942E+14
860270034173029,8.6027E+14
860270036249447,8.6027E+14
860718034574711,8.60718E+14
860750030810815,8.6075E+14
860954036408265,8.60954E+14
861353036404599,8.61353E+14
861404030624318,8.61404E+14
861483033313814,8.61483E+14
861599031900359,8.61599E+14
861599038185137,8.61599E+14
861602038050739,8.61602E+14
861720039734828,8.6172E+14
861726031495334,8.61726E+14
861730032300733,8.6173E+14
861742030997493,8.61742E+14
861742031679215,8.61742E+14
861751037818511,8.61751E+14
861874038600074,8.61874E+14
861916039052837,8.61916E+14
862021032813712,8.62021E+14
862022030959853,8.62022E+14
862022031146476,8.62022E+14
862096035570634,8.62096E+14
862097036975657,8.62097E+14
862341035450605,8.62341E+14
862393037724396,8.62393E+14
862445032843553,8.62445E+14
862455034941065,8.62455E+14
862458036909114,8.62458E+14
862466038518908,8.62466E+14
862467035285756,8.62467E+14
862471037765435,8.62471E+14
862505030113174,8.62505E+14
862521038341519,8.62521E+14
862552030224296,8.62552E+14
862605038639558,8.62605E+14
862609031562833,8.62609E+14
862630038156262,8.6263E+14
862634039978070,8.62634E+14
862636039686272,8.62636E+14
862658030687315,8.62658E+14
862668034666751,8.62668E+14
862681032142030,NULL
862732036115512,8.62732E+14
862732039823450,8.62732E+14
862759032950592,8.62759E+14
862759036516613,8.62759E+14
862784039414277,8.62784E+14
862787037696894,8.62787E+14
862814034359076,8.62814E+14
862819033904913,8.62819E+14
862899030329652,8.62899E+14
862918037276748,8.62918E+14
A100005432D938,NULL
353014080103793,3.53014E+14
353114080505987,3.53114E+14
354732084937044,3.54732E+14
354732086322161,3.54732E+14
354765083007047,3.54765E+14
35500207428511,3.55002E+13
355457081264742,3.55457E+14
356001071427692,3.56001E+14
356725070670601,3.56725E+14
358520089400399,3.5852E+14
358584052488195,3.58584E+14
358654080400064,3.58654E+14
358811073745067,3.58811E+14
359583072621545,3.59583E+14
359596067006209,3.59596E+14
860241030099674,8.60241E+14
860719030816833,8.60719E+14
860750037287330,8.6075E+14
860778030982458,8.60778E+14
860793032620568,8.60793E+14
860903033445549,8.60903E+14
860988037291833,8.60988E+14
861579032297781,8.61579E+14
861608039078298,8.61608E+14
861613034551943,8.61613E+14
861613035744885,8.61613E+14
861613037755715,8.61613E+14
861813032192126,8.61813E+14
861916035473334,8.61916E+14
861980032052087,8.6198E+14
862001031600187,8.62001E+14
862022030505730,8.62022E+14
862023032798612,8.62023E+14
862033034190460,8.62033E+14
862096032911930,8.62096E+14
862183036252535,8.62183E+14
862217030328014,8.62217E+14
862217036422019,8.62217E+14
862348032051971,8.62348E+14
862391039595665,8.62391E+14
862467032284737,8.62467E+14
862467037544937,8.62467E+14
862603038001051,8.62603E+14
862609031714871,8.62609E+14
862668031622252,NULL
862734032859895,8.62734E+14
862787031473670,8.62787E+14
862787034246990,8.62787E+14
862787035533099,8.62787E+14
862820038513634,8.6282E+14
862891031617409,8.62891E+14
862950033844575,8.6295E+14
863905031281070,8.63905E+14
353460081186065,3.5346E+14
353460082646018,3.5346E+14
353771073836685,3.53771E+14
35391007020541,3.5391E+13
354332074203125,3.54332E+14
355309072649151,3.55309E+14
357755072997552,3.57755E+14
358811074463538,3.58811E+14
358811079873525,3.58811E+14
359583070938222,3.59583E+14
812345678912343,8.12346E+14
860045031258431,8.60045E+14
860046034766453,8.60046E+14
860266038474363,8.60266E+14
860709036135882,8.60709E+14
860887032490566,8.60887E+14
861075030260798,8.61075E+14
861079033252992,8.61079E+14
861258037257831,8.61258E+14
861259036136778,8.61259E+14
861406035241550,NULL
861464032460376,8.61464E+14
861464034131892,8.61464E+14
861464038885311,8.61464E+14
861487039298788,8.61487E+14
861504039606495,8.61504E+14
861543035296794,8.61543E+14
861579031830186,8.61579E+14
861615037190777,8.61615E+14
861742035133151,8.61742E+14
862017030213038,8.62017E+14
862023038987730,8.62023E+14
862033036460861,8.62033E+14
862096039769430,8.62096E+14
862097032605134,8.62097E+14
862097036280074,8.62097E+14
862142031517433,8.62142E+14
862155030265739,NULL
862230035060458,8.6223E+14
862363034013614,8.62363E+14
862479030517257,8.62479E+14
862503037486578,8.62503E+14
862565032322165,8.62565E+14
862609039732032,8.62609E+14
862636037554290,8.62636E+14
862668032441082,8.62668E+14
862828031623458,8.62828E+14
862828032569692,8.62828E+14
862891030609860,8.62891E+14
862915032967206,8.62915E+14
863008046221916,NULL
869927026140693,8.69927E+14
351956082143460,3.51956E+14
352097090855040,3.52097E+14
353460081964297,3.5346E+14
355648070243958,3.55648E+14
860046033253511,8.60046E+14
860121036459330,8.60121E+14
860191034679072,8.60191E+14
860485037770437,8.60485E+14
860752030959337,8.60752E+14
860832039512541,8.60832E+14
861069037874347,8.61069E+14
861079032514137,8.61079E+14
861141030732317,8.61141E+14
861141032835498,8.61141E+14
861259036046175,8.61259E+14
861305030831649,8.61305E+14
861316031356932,NULL
861316035627627,8.61316E+14
861353030657457,8.61353E+14
861353032263759,8.61353E+14
861599035344091,8.61599E+14
861603030273444,8.61603E+14
861603031233447,8.61603E+14
861626034366369,8.61626E+14
861626036758407,8.61626E+14
861761033651949,8.61761E+14
861837032367289,8.61837E+14
861846034083240,8.61846E+14
861916033585758,8.61916E+14
862023034938711,8.62023E+14
862452039289186,8.62452E+14
862467036943072,8.62467E+14
862607034931419,8.62607E+14
862607037264909,NULL
862659032530248,8.62659E+14
862732039677997,8.62732E+14
862783037541636,8.62783E+14
862784033684677,8.62784E+14
862787039309173,8.62787E+14
862812034323159,8.62812E+14
862813034145873,8.62813E+14
862819036183978,8.62819E+14
862828032902539,8.62828E+14
862828034688334,8.62828E+14
862828035963355,8.62828E+14
862829031366874,8.62829E+14
862885036703016,8.62885E+14
862891033359448,8.62891E+14
862891033627521,8.62891E+14
99000342964108,NULL
A100004E4B5B2A,NULL
A100006804B10F,NULL
352189076887228,3.52189E+14
352324079559082,3.52324E+14
353460085645140,3.5346E+14
358811078427000,3.58811E+14
860268033547011,8.60268E+14
860268034724635,8.60268E+14
860596032939718,8.60596E+14
860778039210711,8.60778E+14
861054031482255,8.61054E+14
861065030317284,8.61065E+14
861065032118201,8.61065E+14
861353030771217,8.61353E+14
861353031722599,8.61353E+14
861353037892537,8.61353E+14
861353039281218,8.61353E+14
861413036485285,8.61413E+14
861414033156697,8.61414E+14
861468035555983,8.61468E+14
861492031714741,8.61492E+14
861600032532314,8.616E+14
861600038689993,8.616E+14
861695031817005,8.61695E+14
861936034172497,8.61936E+14
862124032552767,8.62124E+14
862124032685625,8.62124E+14
862231032716472,8.62231E+14
862231034141612,8.62231E+14
862387034835841,8.62387E+14
862452038327086,8.62452E+14
862458037668511,8.62458E+14
862490036111847,8.6249E+14
862526033065013,8.62526E+14
862526038298098,8.62526E+14
862547034000908,8.62547E+14
862645031051252,8.62645E+14
862645031520413,8.62645E+14
862660034411379,8.6266E+14
862660039041353,8.6266E+14
862681036889560,8.62681E+14
862720038713418,8.6272E+14
862758033488602,8.62758E+14
862783033922434,8.62783E+14
862784034515151,8.62784E+14
862784035249552,8.62784E+14
862828037738110,8.62828E+14
862829036031895,8.62829E+14
862911031374775,8.62911E+14
352431295092895,3.52431E+14
352461071214009,3.52461E+14
352571071208619,3.52571E+14
354765084668623,3.54765E+14
354765086283868,3.54765E+14
357008082075666,3.57008E+14
357404070475630,3.57404E+14
357523053946489,3.57523E+14
358314071074747,3.58314E+14
359057060226732,3.59057E+14
359583070783966,3.59583E+14
860269031702434,8.60269E+14
860286031410057,8.60286E+14
860737033412236,8.60737E+14
860774039420764,8.60774E+14
860930030627878,8.6093E+14
860965031938445,8.60965E+14
861247038576547,8.61247E+14
861262033569835,8.61262E+14
861262035580533,8.61262E+14
861331039433740,8.61331E+14
861404032433999,8.61404E+14
861404033639297,8.61404E+14
861404035888736,8.61404E+14
861405030874654,8.61405E+14
861405038545611,8.61405E+14
861406033628659,8.61406E+14
861463036087870,8.61463E+14
861504031865776,8.61504E+14
861504033598375,8.61504E+14
861730037518396,8.6173E+14
861742036876816,8.61742E+14
861874038118994,8.61874E+14
861958033135168,8.61958E+14
862022031528657,8.62022E+14
862183036376938,8.62183E+14
862217032035336,8.62217E+14
862217039666935,8.62217E+14
862263033606691,8.62263E+14
862387035404308,8.62387E+14
862387039144462,8.62387E+14
862458036963236,8.62458E+14
862471033851874,8.62471E+14
862471039099957,8.62471E+14
862526039136057,8.62526E+14
862552030933573,8.62552E+14
862609030179811,8.62609E+14
862636030310658,8.62636E+14
862636038778799,8.62636E+14
862645031350233,8.62645E+14
862732036182397,8.62732E+14
862759038197594,8.62759E+14
862784030431072,8.62784E+14
862813036642471,8.62813E+14
862813037812354,8.62813E+14
862820035185063,8.6282E+14
862829034216316,8.62829E+14
862949032021078,8.62949E+14
862950036996695,8.6295E+14
867566028316489,8.67566E+14
352562075841976,3.52562E+14
355309074836939,3.55309E+14
358695071679703,3.58695E+14
359942070143953,3.59942E+14
359942076050848,3.59942E+14
860750031474553,8.6075E+14
861079034064859,8.61079E+14
861236030253643,8.61236E+14
861247032750841,8.61247E+14
861278030149108,8.61278E+14
861353036830033,8.61353E+14
861404030122636,8.61404E+14
861404030905493,8.61404E+14
861516034195399,8.61516E+14
861579033697484,8.61579E+14
861600033021291,8.616E+14
861602030134879,8.61602E+14
861648033340336,8.61648E+14
861695034204631,8.61695E+14
861742030510353,8.61742E+14
861742034596531,8.61742E+14
861742036727597,8.61742E+14
861757039460350,8.61757E+14
861845033173069,8.61845E+14
861916035708572,8.61916E+14
862021034663610,8.62021E+14
862021034937931,8.62021E+14
862031032173132,8.62031E+14
862044033725479,8.62044E+14
862096030713577,8.62096E+14
862097031071718,8.62097E+14
862177035967184,8.62177E+14
862266031931557,8.62266E+14
862445031743614,8.62445E+14
862506030109972,8.62506E+14
862526039102596,8.62526E+14
862532033337535,8.62532E+14
862603033342930,8.62603E+14
862604031845254,8.62604E+14
862634032723051,8.62634E+14
862635039863212,8.62635E+14
862734034786286,8.62734E+14
862734038989977,8.62734E+14
862759032152314,8.62759E+14
862759037838198,8.62759E+14
862770035198071,8.6277E+14
862787030210974,8.62787E+14
862904033557877,8.62904E+14
862950031038139,8.6295E+14
A000005F477E74,NULL
A00000601C858F,NULL
353460080597551,3.5346E+14
353460080653909,3.5346E+14
353460082991885,3.5346E+14
353460084547354,3.5346E+14
353983061835245,3.53983E+14
354332070342232,3.54332E+14
357008083809824,3.57008E+14
358108069571668,3.58108E+14
358520088519025,3.5852E+14
358584056062186,3.58584E+14
358811078068705,3.58811E+14
359583078507805,3.59583E+14
860121035810749,8.60121E+14
860209032666584,8.60209E+14
860750031002610,8.6075E+14
860750034153535,8.6075E+14
861005034659026,8.61005E+14
861078037227505,8.61078E+14
861124031438969,8.61124E+14
861135030552402,8.61135E+14
861258030202651,8.61258E+14
861405034341031,8.61405E+14
861504034392893,8.61504E+14
861504035279933,8.61504E+14
861504038718473,8.61504E+14
861543036975875,8.61543E+14
861599038417415,8.61599E+14
861742031122471,8.61742E+14
861742035252316,8.61742E+14
861742038691411,8.61742E+14
861742039572610,8.61742E+14
861743031288437,8.61743E+14
862097038557016,8.62097E+14
862183033720930,8.62183E+14
862245031183138,8.62245E+14
862363031904815,8.62363E+14
862363033771303,8.62363E+14
862379039410829,8.62379E+14
862466038750006,8.62466E+14
862468036183859,8.62468E+14
862471032432197,8.62471E+14
862471034072371,8.62471E+14
862523030182438,8.62523E+14
862603034247211,8.62603E+14
862609037821571,8.62609E+14
862630030114384,8.6263E+14
862734037624757,8.62734E+14
862783035826559,8.62783E+14
862787033358218,8.62787E+14
862787038296371,8.62787E+14
862885031025175,NULL
862941031517594,8.62941E+14
862950035411795,8.6295E+14
353460084008308,3.5346E+14
353460084668135,3.5346E+14
353460084806636,3.5346E+14
357156080950388,3.57156E+14
357755070705791,3.57755E+14
358108062035539,3.58108E+14
860268032136386,8.60268E+14
860582033318276,8.60582E+14
860737030601948,8.60737E+14
860737033710779,8.60737E+14
861141030245674,8.61141E+14
861259036098119,8.61259E+14
861411033443174,8.61411E+14
861543039288656,8.61543E+14
861579030062104,8.61579E+14
861602035410712,8.61602E+14
861603030467129,8.61603E+14
861749031088412,NULL
861837031779666,8.61837E+14
861918035139675,8.61918E+14
862017035424671,8.62017E+14
862224033021463,8.62224E+14
862266031358033,8.62266E+14
862426030337657,8.62426E+14
862458039667974,8.62458E+14
862467037905195,8.62467E+14
862504034181808,NULL
862538037118631,8.62538E+14
862660031387879,8.6266E+14
862787034430370,8.62787E+14
862787037380036,8.62787E+14
862791032432180,8.62791E+14
862812035527832,8.62812E+14
862891030490345,8.62891E+14
A000005F2978BB,NULL
351956081981340,3.51956E+14
352189070171876,3.52189E+14
352460074343468,3.5246E+14
352562073912134,3.52562E+14
352709084230028,3.52709E+14
357092064067123,3.57092E+14
358182063107506,3.58182E+14
860077030717430,8.60077E+14
860268036211664,8.60268E+14
860784039086150,8.60784E+14
860871035335226,8.60871E+14
860903033201033,8.60903E+14
861069036798240,8.61069E+14
861134031337160,8.61134E+14
861258038401214,8.61258E+14
861259032348831,8.61259E+14
861259034724237,8.61259E+14
861259036572014,8.61259E+14
861259036848612,8.61259E+14
861353032636913,8.61353E+14
861464032301612,8.61464E+14
861492039890402,8.61492E+14
861543039504458,8.61543E+14
861615034520323,8.61615E+14
861744038073699,8.61744E+14
861761034799275,8.61761E+14
861939034711470,8.61939E+14
861962030008899,8.61962E+14
862231031623778,8.62231E+14
862231033799196,8.62231E+14
862231036515995,8.62231E+14
862332037523036,8.62332E+14
862414030107122,8.62414E+14
862458034255593,8.62458E+14
862471036404291,8.62471E+14
862526034158858,8.62526E+14
862607038672019,8.62607E+14
862634035636896,8.62634E+14
862645030693229,8.62645E+14
862660032952358,8.6266E+14
862679030333445,8.62679E+14
862741036950026,8.62741E+14
862813033192058,8.62813E+14
862813034235914,8.62813E+14
862814030778618,8.62814E+14
862829038393699,8.62829E+14
862886031707481,8.62886E+14
868612021656536,8.68612E+14
A000005F49A8B7,NULL
A1000050623E00,NULL
353460081201443,3.5346E+14
356001070592116,3.56001E+14
356135080196672,3.56135E+14
356156072078033,3.56156E+14
357212074524026,3.57212E+14
358182063735041,3.58182E+14
860596034955738,8.60596E+14
860750032171877,8.6075E+14
860966030951058,8.60966E+14
861065033622680,8.61065E+14
861106034500994,NULL
861259036483410,8.61259E+14
861404033167836,8.61404E+14
861414032059926,8.61414E+14
861414032477409,8.61414E+14
861451035841389,8.61451E+14
861468032377993,8.61468E+14
861543038839152,8.61543E+14
861543039194490,8.61543E+14
861600034499439,8.616E+14
861603035304285,8.61603E+14
861874035478870,8.61874E+14
862017030693999,8.62017E+14
862052039064728,8.62052E+14
862119032666583,8.62119E+14
862123038878721,8.62123E+14
862258038146289,8.62258E+14
862263036023852,8.62263E+14
862263036100874,8.62263E+14
862458031094433,8.62458E+14
862458031501197,8.62458E+14
862526032327398,8.62526E+14
862603031552753,8.62603E+14
862813035229056,8.62813E+14
862828039458931,8.62828E+14
868896027129123,8.68896E+14
99000661910933,9.90007E+13
A1000050665150,A1000050665150
351952083301728,3.51952E+14
351952085559000,3.51952E+14
354039073979668,3.54039E+14
